[05/06/2023 08:54:48.585]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:54:48.593]	 INFO 	[app.namespaces.devices.get:44]	 Requesting all the devices
[05/06/2023 08:54:48.596]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:54:48.604]	 INFO 	[app.namespaces.devices.get:102]	 Requesting option to get a device was iniazilizing
[05/06/2023 08:54:48.608]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:54:48.616]	 INFO 	[app.namespaces.devices.post:52]	 Initializing post devices
[05/06/2023 08:54:48.632]	 INFO 	[app.namespaces.devices.post:93]	 New devices was created switch24
[05/06/2023 08:54:48.637]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:54:48.665]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:54:48.698]	 INFO 	[app.namespaces.devices.post:52]	 Initializing post devices
[05/06/2023 08:54:48.703]	 INFO 	[app.namespaces.devices.put:114]	 Initialzing put for new device
[05/06/2023 08:55:01.962]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:55:01.994]	 INFO 	[app.namespaces.components.post:33]	 Creating the components
[05/06/2023 08:55:02.16]	 INFO 	[app.namespaces.components.post:47]	 Successfully created  the components <components test>
[05/06/2023 08:55:02.37]	 INFO 	[app.namespaces.components.delete:81]	 Component <components test> was deleted
[05/06/2023 08:55:02.42]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:55:02.54]	 INFO 	[app.namespaces.components.get:26]	 Requesting all the components
[05/06/2023 08:55:02.56]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:55:02.65]	 INFO 	[app.namespaces.components.get:55]	 Initializing request to get one component
[05/06/2023 08:55:02.68]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:55:02.76]	 INFO 	[app.namespaces.components.post:33]	 Creating the components
[05/06/2023 08:55:02.93]	 INFO 	[app.namespaces.components.post:47]	 Successfully created  the components <components test>
[05/06/2023 08:55:02.96]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:55:02.124]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:55:02.155]	 INFO 	[app.namespaces.components.post:33]	 Creating the components
[05/06/2023 08:55:02.168]	 INFO 	[app.namespaces.components.post:47]	 Successfully created  the components <components test>
[05/06/2023 08:55:02.170]	 INFO 	[app.namespaces.components.put:61]	 Initializing request to update the one component with the id 1
[05/06/2023 08:55:02.181]	 INFO 	[app.namespaces.components.put:74]	 Component test2 was updated
[05/06/2023 08:55:02.188]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:55:02.198]	 INFO 	[app.namespaces.devices.post:52]	 Initializing post devices
[05/06/2023 08:55:02.202]	 INFO 	[app.namespaces.devices.delete:155]	 Initializing request to dele a device 1
[05/06/2023 08:55:02.205]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:55:02.214]	 INFO 	[app.namespaces.devices.get:44]	 Requesting all the devices
[05/06/2023 08:55:02.218]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:55:02.226]	 INFO 	[app.namespaces.devices.get:102]	 Requesting option to get a device was iniazilizing
[05/06/2023 08:55:02.229]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:55:02.238]	 INFO 	[app.namespaces.devices.post:52]	 Initializing post devices
[05/06/2023 08:55:02.252]	 INFO 	[app.namespaces.devices.post:93]	 New devices was created switch24
[05/06/2023 08:55:02.256]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:55:02.281]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:55:02.306]	 INFO 	[app.namespaces.devices.post:52]	 Initializing post devices
[05/06/2023 08:55:02.312]	 INFO 	[app.namespaces.devices.put:114]	 Initialzing put for new device
[05/06/2023 08:57:21.626]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 08:57:22.758]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 09:01:00.35]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 09:01:09.942]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 09:01:13.314]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 09:01:24.752]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 09:01:24.798]	 INFO 	[app.namespaces.components.post:33]	 Creating the components
[05/06/2023 09:01:24.823]	 INFO 	[app.namespaces.components.post:47]	 Successfully created  the components <components test>
[05/06/2023 09:01:24.854]	 INFO 	[app.namespaces.components.delete:81]	 Component <components test> was deleted
[05/06/2023 09:01:24.861]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 09:01:24.880]	 INFO 	[app.namespaces.components.get:26]	 Requesting all the components
[05/06/2023 09:01:24.882]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 09:01:24.891]	 INFO 	[app.namespaces.components.get:55]	 Initializing request to get one component
[05/06/2023 09:01:24.895]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 09:01:24.903]	 INFO 	[app.namespaces.components.post:33]	 Creating the components
[05/06/2023 09:01:24.920]	 INFO 	[app.namespaces.components.post:47]	 Successfully created  the components <components test>
[05/06/2023 09:01:24.923]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 09:01:24.953]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 09:01:24.995]	 INFO 	[app.namespaces.components.post:33]	 Creating the components
[05/06/2023 09:01:25.12]	 INFO 	[app.namespaces.components.post:47]	 Successfully created  the components <components test>
[05/06/2023 09:01:25.14]	 INFO 	[app.namespaces.components.put:61]	 Initializing request to update the one component with the id 1
[05/06/2023 09:01:25.25]	 INFO 	[app.namespaces.components.put:74]	 Component test2 was updated
[05/06/2023 09:01:25.31]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 09:01:25.43]	 INFO 	[app.namespaces.devices.post:52]	 Initializing post devices
[05/06/2023 09:01:25.49]	 INFO 	[app.namespaces.devices.delete:155]	 Initializing request to dele a device 1
[05/06/2023 09:01:25.54]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 09:01:25.67]	 INFO 	[app.namespaces.devices.get:44]	 Requesting all the devices
[05/06/2023 09:01:25.70]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 09:01:25.79]	 INFO 	[app.namespaces.devices.get:102]	 Requesting option to get a device was iniazilizing
[05/06/2023 09:01:25.83]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 09:01:25.92]	 INFO 	[app.namespaces.devices.post:52]	 Initializing post devices
[05/06/2023 09:01:25.107]	 INFO 	[app.namespaces.devices.post:93]	 New devices was created switch24
[05/06/2023 09:01:25.112]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 09:01:25.139]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 09:01:25.166]	 INFO 	[app.namespaces.devices.post:52]	 Initializing post devices
[05/06/2023 09:01:25.173]	 INFO 	[app.namespaces.devices.put:114]	 Initialzing put for new device
[05/06/2023 11:25:09.504]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 11:25:09.582]	 INFO 	[app.namespaces.components.post:33]	 Creating the components
[05/06/2023 11:25:09.606]	 INFO 	[app.namespaces.components.post:47]	 Successfully created  the components <components test>
[05/06/2023 11:25:09.622]	 INFO 	[app.namespaces.components.delete:81]	 Component <components test> was deleted
[05/06/2023 11:25:09.623]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 11:25:09.636]	 INFO 	[app.namespaces.components.get:26]	 Requesting all the components
[05/06/2023 11:25:09.640]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 11:25:09.649]	 INFO 	[app.namespaces.components.get:55]	 Initializing request to get one component
[05/06/2023 11:25:09.653]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 11:25:09.661]	 INFO 	[app.namespaces.components.post:33]	 Creating the components
[05/06/2023 11:25:09.675]	 INFO 	[app.namespaces.components.post:47]	 Successfully created  the components <components test>
[05/06/2023 11:25:09.678]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 11:25:09.708]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 11:25:09.735]	 INFO 	[app.namespaces.components.post:33]	 Creating the components
[05/06/2023 11:25:09.749]	 INFO 	[app.namespaces.components.post:47]	 Successfully created  the components <components test>
[05/06/2023 11:25:09.750]	 INFO 	[app.namespaces.components.put:61]	 Initializing request to update the one component with the id 1
[05/06/2023 11:25:09.768]	 INFO 	[app.namespaces.components.put:74]	 Component test2 was updated
[05/06/2023 11:25:09.772]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 11:25:09.786]	 INFO 	[app.namespaces.devices.post:52]	 Initializing post devices
[05/06/2023 11:25:09.791]	 INFO 	[app.namespaces.devices.delete:154]	 Initializing request to dele a device 1
[05/06/2023 11:25:09.795]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 11:25:09.805]	 INFO 	[app.namespaces.devices.get:44]	 Requesting all the devices
[05/06/2023 11:25:09.807]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 11:25:09.816]	 INFO 	[app.namespaces.devices.get:102]	 Requesting option to get a device was iniazilizing
[05/06/2023 11:25:09.820]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 11:25:09.829]	 INFO 	[app.namespaces.devices.post:52]	 Initializing post devices
[05/06/2023 11:25:09.841]	 INFO 	[app.namespaces.devices.post:93]	 New devices was created switch24
[05/06/2023 11:25:09.845]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 11:25:09.881]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 11:25:09.907]	 INFO 	[app.namespaces.devices.post:52]	 Initializing post devices
[05/06/2023 11:25:09.912]	 INFO 	[app.namespaces.devices.put:113]	 Initialzing put for new device
[05/06/2023 11:27:25.932]	 INFO 	[main.create_app:22]	 Initializing the app
[05/06/2023 11:27:25.966]	 INFO 	[app.namespaces.components.post:33]	 Creating the components
[05/06/2023 11:27:25.988]	 INFO 	[app.namespaces.components.post:47]	 Successfully created  the components <components test>
[05/06/2023 11:27:26.6]	 INFO 	[app.namespaces.components.delete:81]	 Component <components test> was deleted
